frame,error_m
3.539000000000000000e+03,8.347378226047307237e+01
3.540000000000000000e+03,8.387213636580095510e+01
3.541000000000000000e+03,8.427248656780010094e+01
3.542000000000000000e+03,8.486823283524158512e+01
3.543000000000000000e+03,8.529784079126812912e+01
3.544000000000000000e+03,8.577918266374946654e+01
3.545000000000000000e+03,8.624611924044745592e+01
3.546000000000000000e+03,8.671014347296038238e+01
3.547000000000000000e+03,8.725474367776114093e+01
3.548000000000000000e+03,8.774636043078845660e+01
3.549000000000000000e+03,8.820908932984157502e+01
3.550000000000000000e+03,8.790790399865616678e+01
3.551000000000000000e+03,8.835049480961113488e+01
3.552000000000000000e+03,8.881648870480849212e+01
3.553000000000000000e+03,8.923241853334934603e+01
3.554000000000000000e+03,8.964674798941108236e+01
3.555000000000000000e+03,9.007139019731795315e+01
3.556000000000000000e+03,9.043868278077304979e+01
3.557000000000000000e+03,9.081106910072432470e+01
3.558000000000000000e+03,9.113634393091906816e+01
3.559000000000000000e+03,9.145096131370172543e+01
3.560000000000000000e+03,9.174095815231814299e+01
3.561000000000000000e+03,9.202482032612981300e+01
3.562000000000000000e+03,9.224267596630437538e+01
3.563000000000000000e+03,9.247810969467475672e+01
3.564000000000000000e+03,9.269301665436381654e+01
3.565000000000000000e+03,9.273430107148685408e+01
3.566000000000000000e+03,9.291386424210290329e+01
3.567000000000000000e+03,9.306080583026766817e+01
3.568000000000000000e+03,9.319179217360344580e+01
3.569000000000000000e+03,9.330067636764975703e+01
3.570000000000000000e+03,9.340871252479524856e+01
3.571000000000000000e+03,9.340828939701377465e+01
3.572000000000000000e+03,9.338512030301393452e+01
3.573000000000000000e+03,9.340541094613658402e+01
3.574000000000000000e+03,9.338613086343204372e+01
3.575000000000000000e+03,9.332512704970618245e+01
3.576000000000000000e+03,9.325954988739620433e+01
3.577000000000000000e+03,9.322117089936722323e+01
3.578000000000000000e+03,9.318574540167030307e+01
3.579000000000000000e+03,9.312853456400445396e+01
3.580000000000000000e+03,9.304889364516034789e+01
3.581000000000000000e+03,9.294179809316929664e+01
3.582000000000000000e+03,9.279987661644557306e+01
3.583000000000000000e+03,9.269294735637797089e+01
3.584000000000000000e+03,9.258835685278835115e+01
3.585000000000000000e+03,9.244653875377846930e+01
3.586000000000000000e+03,9.230610439874024564e+01
3.587000000000000000e+03,9.216176344440808066e+01
3.588000000000000000e+03,9.200711195108532081e+01
3.589000000000000000e+03,9.184721707616415642e+01
3.590000000000000000e+03,9.167800639645113847e+01
3.591000000000000000e+03,9.151403592128821174e+01
3.592000000000000000e+03,9.134106392466765101e+01
3.593000000000000000e+03,9.116174745768411469e+01
3.594000000000000000e+03,9.099930773084632563e+01
3.595000000000000000e+03,9.083588503394557279e+01
3.596000000000000000e+03,9.067339219203644518e+01
3.597000000000000000e+03,9.049413040747081993e+01
3.598000000000000000e+03,9.032159912732927864e+01
3.599000000000000000e+03,9.014935375352291658e+01
3.600000000000000000e+03,8.998437605039144671e+01
3.601000000000000000e+03,8.981955438722776819e+01
3.602000000000000000e+03,8.963150582107668640e+01
3.603000000000000000e+03,8.943857585873992377e+01
3.604000000000000000e+03,8.924232177198985028e+01
3.605000000000000000e+03,8.903940803900073320e+01
3.606000000000000000e+03,8.884842042303405663e+01
3.607000000000000000e+03,8.861259054978013694e+01
3.608000000000000000e+03,8.838271390775601333e+01
3.609000000000000000e+03,8.817318878196765297e+01
3.610000000000000000e+03,8.798353783842938469e+01
3.611000000000000000e+03,8.780104598080397693e+01
3.612000000000000000e+03,8.761457877405767647e+01
3.613000000000000000e+03,8.740588385360105406e+01
3.614000000000000000e+03,8.724034428992082724e+01
3.615000000000000000e+03,8.703628001022488547e+01
3.616000000000000000e+03,8.683080548439264135e+01
3.617000000000000000e+03,8.663740277935059453e+01
3.618000000000000000e+03,8.644005634194429888e+01
3.619000000000000000e+03,8.626863193669548480e+01
3.620000000000000000e+03,8.609550726106689922e+01
3.621000000000000000e+03,8.590957543779848038e+01
3.622000000000000000e+03,8.573856657521504587e+01
3.623000000000000000e+03,8.552213939862062375e+01
3.624000000000000000e+03,8.531008653163985400e+01
3.625000000000000000e+03,8.512602819703997170e+01
3.626000000000000000e+03,8.497155343110722470e+01
3.627000000000000000e+03,8.482808389453472842e+01
3.628000000000000000e+03,8.467915570921343260e+01
3.629000000000000000e+03,8.435814515514174161e+01
3.630000000000000000e+03,8.418605519923916347e+01
3.631000000000000000e+03,8.403881806558739243e+01
3.632000000000000000e+03,8.389595110991062654e+01
3.633000000000000000e+03,8.377135468266159535e+01
3.634000000000000000e+03,8.332704823738191635e+01
3.635000000000000000e+03,8.290661024514288613e+01
3.636000000000000000e+03,8.252906257029577830e+01
3.637000000000000000e+03,8.246005142940592236e+01
3.638000000000000000e+03,8.240204145010197578e+01
3.639000000000000000e+03,8.235239036323260109e+01
3.640000000000000000e+03,8.232586465972300971e+01
3.641000000000000000e+03,8.231329631202797259e+01
3.642000000000000000e+03,8.232800442020422338e+01
3.643000000000000000e+03,8.235205152907610682e+01
3.644000000000000000e+03,8.238627064403583233e+01
3.645000000000000000e+03,8.243873604389492016e+01
3.646000000000000000e+03,8.251992365949364228e+01
3.647000000000000000e+03,8.259531057386524822e+01
3.648000000000000000e+03,8.268862460286415228e+01
3.649000000000000000e+03,8.276319207099297159e+01
3.650000000000000000e+03,8.291512011407220939e+01
3.651000000000000000e+03,8.308347528673357374e+01
3.652000000000000000e+03,8.326456893018253425e+01
3.653000000000000000e+03,8.345534986210266482e+01
3.654000000000000000e+03,8.350740450064702713e+01
3.655000000000000000e+03,8.347418952709537621e+01
3.656000000000000000e+03,8.347403686015988455e+01
3.657000000000000000e+03,8.377972244729436113e+01
3.658000000000000000e+03,8.411237887089578180e+01
3.659000000000000000e+03,8.444927943956132310e+01
3.660000000000000000e+03,8.480553740984652222e+01
3.661000000000000000e+03,8.518823480069741549e+01
3.662000000000000000e+03,8.561267901768874822e+01
3.663000000000000000e+03,8.604307366955316638e+01
3.664000000000000000e+03,8.649674112557525518e+01
3.665000000000000000e+03,8.696298875315379462e+01
3.666000000000000000e+03,8.744142003784367034e+01
3.667000000000000000e+03,8.791271430414677468e+01
3.668000000000000000e+03,8.839787777932593826e+01
3.669000000000000000e+03,8.891773462736617262e+01
3.670000000000000000e+03,8.943857771304762139e+01
3.671000000000000000e+03,8.995652632898243439e+01
3.672000000000000000e+03,9.049633563221021859e+01
3.673000000000000000e+03,9.099540839646107315e+01
3.674000000000000000e+03,9.147933943697437087e+01
3.675000000000000000e+03,9.202031345527296935e+01
3.676000000000000000e+03,9.248021880659602800e+01
3.677000000000000000e+03,9.287467248085387439e+01
3.678000000000000000e+03,9.333457522695127295e+01
3.679000000000000000e+03,9.375540421685629155e+01
3.680000000000000000e+03,9.415020612521442445e+01
3.681000000000000000e+03,9.461184855705621999e+01
3.682000000000000000e+03,9.486370630678544558e+01
3.683000000000000000e+03,9.504157211141563266e+01
3.684000000000000000e+03,9.527512565821263024e+01
3.685000000000000000e+03,9.542740362965011514e+01
3.686000000000000000e+03,9.549669338519426276e+01
3.687000000000000000e+03,9.565442448238042061e+01
3.688000000000000000e+03,9.566637128880792318e+01
3.689000000000000000e+03,9.584683971839079675e+01
3.690000000000000000e+03,9.586386580339306818e+01
3.691000000000000000e+03,9.576776781849071085e+01
3.692000000000000000e+03,9.566951834530864573e+01
3.693000000000000000e+03,9.622025316694036690e+01
3.694000000000000000e+03,9.600814630348406808e+01
3.695000000000000000e+03,9.659565711466220250e+01
3.696000000000000000e+03,9.718990062121871176e+01
3.697000000000000000e+03,9.691187041081781217e+01
3.698000000000000000e+03,9.652383101404227261e+01
3.699000000000000000e+03,9.618672003628734046e+01
3.700000000000000000e+03,9.583825160467354465e+01
3.701000000000000000e+03,9.554357164358292209e+01
3.702000000000000000e+03,9.525301359625204611e+01
3.703000000000000000e+03,9.511391649510514412e+01
3.704000000000000000e+03,9.497020027269441300e+01
3.705000000000000000e+03,9.461735136444150385e+01
3.706000000000000000e+03,9.415303344546079245e+01
3.707000000000000000e+03,9.345002736708289603e+01
3.708000000000000000e+03,9.274344673218809021e+01
3.709000000000000000e+03,9.238523788264224379e+01
3.710000000000000000e+03,9.202326909583025838e+01
3.711000000000000000e+03,9.165481380587310412e+01
3.712000000000000000e+03,9.128133984685403846e+01
3.713000000000000000e+03,9.082189773487446871e+01
3.714000000000000000e+03,9.042800793937358605e+01
3.715000000000000000e+03,9.001479177993623182e+01
3.716000000000000000e+03,8.959542180742063522e+01
3.717000000000000000e+03,8.919395970249921390e+01
3.718000000000000000e+03,8.876213321149468527e+01
3.719000000000000000e+03,8.832494330487965328e+01
3.720000000000000000e+03,8.787994580755976415e+01
3.721000000000000000e+03,8.742847945537037901e+01
3.722000000000000000e+03,8.694804946870294771e+01
3.723000000000000000e+03,8.646247204448262380e+01
3.724000000000000000e+03,8.597371782408525576e+01
3.725000000000000000e+03,8.549029242479083734e+01
3.726000000000000000e+03,8.498465886508029143e+01
3.727000000000000000e+03,8.452949105498163362e+01
3.728000000000000000e+03,8.407357573784125293e+01
3.729000000000000000e+03,8.354247323179593820e+01
3.730000000000000000e+03,8.304350140329549390e+01
3.731000000000000000e+03,8.253335779192283894e+01
3.732000000000000000e+03,8.202310864541017565e+01
3.733000000000000000e+03,8.156562908085655295e+01
3.734000000000000000e+03,8.100643267037065698e+01
3.735000000000000000e+03,8.050148344656547295e+01
3.736000000000000000e+03,7.999889606082926718e+01
3.737000000000000000e+03,7.935767472569679626e+01
3.738000000000000000e+03,7.891063315517931187e+01
3.739000000000000000e+03,7.843335676579474125e+01
3.740000000000000000e+03,7.796159549436980285e+01
3.741000000000000000e+03,7.739257514418545725e+01
3.742000000000000000e+03,7.692393793173432925e+01
3.743000000000000000e+03,7.642512887482990891e+01
3.744000000000000000e+03,7.592820479236686992e+01
3.745000000000000000e+03,7.553879773594583469e+01
3.746000000000000000e+03,7.508876254314823484e+01
3.747000000000000000e+03,7.466395365308818555e+01
3.748000000000000000e+03,7.424242929530701929e+01
3.749000000000000000e+03,7.387871914731162803e+01
3.750000000000000000e+03,7.353632911522663562e+01
3.751000000000000000e+03,7.292632001570937916e+01
3.752000000000000000e+03,7.233746700082150483e+01
3.753000000000000000e+03,7.216203005150195793e+01
3.754000000000000000e+03,7.181496638423944034e+01
3.755000000000000000e+03,7.132054071798123118e+01
3.756000000000000000e+03,7.084681584574082081e+01
3.757000000000000000e+03,7.055516744622848080e+01
3.758000000000000000e+03,7.027059898452057496e+01
3.759000000000000000e+03,6.997813367043728761e+01
3.760000000000000000e+03,6.969634618397455483e+01
3.761000000000000000e+03,6.933804494594819801e+01
3.762000000000000000e+03,6.906909560706333195e+01
3.763000000000000000e+03,6.887351851771794031e+01
3.764000000000000000e+03,6.868433332358867460e+01
3.765000000000000000e+03,6.841978652771473435e+01
3.766000000000000000e+03,6.806440983423171076e+01
3.767000000000000000e+03,6.774986716535497067e+01
3.768000000000000000e+03,6.742938950159010858e+01
3.769000000000000000e+03,6.715223638853399279e+01
3.770000000000000000e+03,6.672276545909541312e+01
3.771000000000000000e+03,6.648052074155464197e+01
3.772000000000000000e+03,6.623079738654642767e+01
3.773000000000000000e+03,6.592344296850971830e+01
3.774000000000000000e+03,6.555820174413139512e+01
3.775000000000000000e+03,6.533293263285560215e+01
3.776000000000000000e+03,6.509397647490624195e+01
3.777000000000000000e+03,6.482683021166526771e+01
3.778000000000000000e+03,6.445379325267990112e+01
3.779000000000000000e+03,6.409723330687937448e+01
3.780000000000000000e+03,6.374488327180976910e+01
3.781000000000000000e+03,6.324095351669544129e+01
3.782000000000000000e+03,6.289412539275024017e+01
3.783000000000000000e+03,6.256224661276707621e+01
3.784000000000000000e+03,6.222603848525576353e+01
3.785000000000000000e+03,6.170726212644726871e+01
3.786000000000000000e+03,6.135593665889376069e+01
3.787000000000000000e+03,6.095904182385017833e+01
3.788000000000000000e+03,6.055239708495940931e+01
3.789000000000000000e+03,6.011969072215513421e+01
3.790000000000000000e+03,5.984149364228744616e+01
3.791000000000000000e+03,5.948414670336388355e+01
3.792000000000000000e+03,5.910131673203011360e+01
3.793000000000000000e+03,5.860272831492343215e+01
3.794000000000000000e+03,5.798719967491807381e+01
3.795000000000000000e+03,5.751151005088019019e+01
3.796000000000000000e+03,5.704111710622719755e+01
3.797000000000000000e+03,5.653023011336854609e+01
3.798000000000000000e+03,5.597477911443395016e+01
3.799000000000000000e+03,5.548420868561213837e+01
3.800000000000000000e+03,5.500118430556938165e+01
3.801000000000000000e+03,5.456922455291027774e+01
3.802000000000000000e+03,5.419458145474430211e+01
3.803000000000000000e+03,5.351788157588277528e+01
3.804000000000000000e+03,5.285991229998111152e+01
3.805000000000000000e+03,5.252602576296954595e+01
3.806000000000000000e+03,5.215456329448105777e+01
3.807000000000000000e+03,5.178916487305492922e+01
3.808000000000000000e+03,5.142969714379723456e+01
3.809000000000000000e+03,5.103942267080624617e+01
3.810000000000000000e+03,5.068772393431923717e+01
3.811000000000000000e+03,5.031126524382601417e+01
3.812000000000000000e+03,4.994307325104281858e+01
3.813000000000000000e+03,4.957546666680737246e+01
3.814000000000000000e+03,4.921189063270242769e+01
3.815000000000000000e+03,4.887019014225030844e+01
3.816000000000000000e+03,4.851673731581182381e+01
3.817000000000000000e+03,4.809528419089722462e+01
3.818000000000000000e+03,4.775235476988986960e+01
3.819000000000000000e+03,4.742657473228896947e+01
3.820000000000000000e+03,4.710455102781310188e+01
3.821000000000000000e+03,4.671580966168497895e+01
3.822000000000000000e+03,4.636233215921723883e+01
3.823000000000000000e+03,4.606228607432195332e+01
3.824000000000000000e+03,4.576908914336025447e+01
3.825000000000000000e+03,4.548454319257999146e+01
3.826000000000000000e+03,4.523681790217349885e+01
3.827000000000000000e+03,4.493292850063317445e+01
3.828000000000000000e+03,4.464224014750310943e+01
3.829000000000000000e+03,4.422157973606024939e+01
3.830000000000000000e+03,4.395962602085280224e+01
3.831000000000000000e+03,4.355613659991971076e+01
3.832000000000000000e+03,4.317202793837247299e+01
3.833000000000000000e+03,4.299560661655574734e+01
3.834000000000000000e+03,4.281184613168559849e+01
3.835000000000000000e+03,4.263473247307510405e+01
3.836000000000000000e+03,4.245109007418212599e+01
3.837000000000000000e+03,4.225798903204941581e+01
3.838000000000000000e+03,4.212889227907675860e+01
3.839000000000000000e+03,4.194927482111302197e+01
3.840000000000000000e+03,4.176939049392203174e+01
3.841000000000000000e+03,4.158510730076846329e+01
3.842000000000000000e+03,4.141881340649030818e+01
3.843000000000000000e+03,4.127577480367479978e+01
3.844000000000000000e+03,4.113640888847518795e+01
3.845000000000000000e+03,4.095711453131884383e+01
3.846000000000000000e+03,4.084762173275049690e+01
3.847000000000000000e+03,4.070037193967247191e+01
3.848000000000000000e+03,4.055239448714824846e+01
3.849000000000000000e+03,4.043214048112172776e+01
3.850000000000000000e+03,4.030439186832515475e+01
3.851000000000000000e+03,4.017987878245275368e+01
3.852000000000000000e+03,4.005892832438664186e+01
3.853000000000000000e+03,3.996871929414926683e+01
3.854000000000000000e+03,3.983679804860218354e+01
3.855000000000000000e+03,3.963626074878892780e+01
3.856000000000000000e+03,3.945137096998766424e+01
3.857000000000000000e+03,3.935440137407316286e+01
3.858000000000000000e+03,3.929918121264917374e+01
3.859000000000000000e+03,3.920499313849499146e+01
3.860000000000000000e+03,3.911238072508506036e+01
3.861000000000000000e+03,3.902144133221185029e+01
3.862000000000000000e+03,3.896070977387905288e+01
3.863000000000000000e+03,3.890451827232158877e+01
3.864000000000000000e+03,3.885167830644822828e+01
3.865000000000000000e+03,3.880701627869246551e+01
3.866000000000000000e+03,3.875543919783494573e+01
3.867000000000000000e+03,3.871592207997818491e+01
3.868000000000000000e+03,3.868237479873414486e+01
3.869000000000000000e+03,3.864900310839171738e+01
3.870000000000000000e+03,3.865404219668703689e+01
3.871000000000000000e+03,3.865283974025784630e+01
3.872000000000000000e+03,3.866047113956454950e+01
3.873000000000000000e+03,3.865879054839107454e+01
3.874000000000000000e+03,3.869057466127183886e+01
3.875000000000000000e+03,3.873044834057194663e+01
3.876000000000000000e+03,3.878659353172778879e+01
3.877000000000000000e+03,3.887156338126690258e+01
3.878000000000000000e+03,3.897833695506359675e+01
3.879000000000000000e+03,3.910445866838966111e+01
3.880000000000000000e+03,3.925303056737880070e+01
3.881000000000000000e+03,3.942116314074615957e+01
3.882000000000000000e+03,3.959279396982773847e+01
3.883000000000000000e+03,3.976275239094417202e+01
3.884000000000000000e+03,3.993801089389337733e+01
3.885000000000000000e+03,4.014855713149835026e+01
3.886000000000000000e+03,4.037793526065258476e+01
3.887000000000000000e+03,4.062155640429717351e+01
3.888000000000000000e+03,4.086331875645731770e+01
3.889000000000000000e+03,4.110925030160332483e+01
3.890000000000000000e+03,4.138092519648290590e+01
3.891000000000000000e+03,4.167933302933423789e+01
3.892000000000000000e+03,4.199323412125329469e+01
3.893000000000000000e+03,4.232490170562325460e+01
3.894000000000000000e+03,4.267579521283271760e+01
3.895000000000000000e+03,4.304826480440443959e+01
3.896000000000000000e+03,4.343496789022858451e+01
3.897000000000000000e+03,4.385579217643048366e+01
3.898000000000000000e+03,4.422436126544775448e+01
3.899000000000000000e+03,4.464497429700682574e+01
3.900000000000000000e+03,4.507856974361090607e+01
3.901000000000000000e+03,4.556168306350653552e+01
3.902000000000000000e+03,4.602174800074691063e+01
3.903000000000000000e+03,4.653121353710277219e+01
3.904000000000000000e+03,4.704554384232444875e+01
3.905000000000000000e+03,4.754050812032988205e+01
3.906000000000000000e+03,4.805372604329221531e+01
3.907000000000000000e+03,4.857197401107077894e+01
3.908000000000000000e+03,4.909600025464943940e+01
3.909000000000000000e+03,4.962064744371779312e+01
3.910000000000000000e+03,5.014586998760250935e+01
3.911000000000000000e+03,5.070399311084958072e+01
3.912000000000000000e+03,5.126732405215706478e+01
3.913000000000000000e+03,5.184665065865446820e+01
3.914000000000000000e+03,5.240376991756190250e+01
3.915000000000000000e+03,5.296134013607450441e+01
3.916000000000000000e+03,5.352488248000251758e+01
3.917000000000000000e+03,5.412027487648797575e+01
3.918000000000000000e+03,5.471291590887012291e+01
3.919000000000000000e+03,5.528953342660120995e+01
3.920000000000000000e+03,5.586935763160566637e+01
3.921000000000000000e+03,5.646837257685351830e+01
3.922000000000000000e+03,5.709112806949410412e+01
3.923000000000000000e+03,5.768372843536024419e+01
3.924000000000000000e+03,5.827139892144359834e+01
3.925000000000000000e+03,5.884139006390881121e+01
3.926000000000000000e+03,5.941606469957146430e+01
3.927000000000000000e+03,5.999093782299681976e+01
3.928000000000000000e+03,6.057026795738291725e+01
3.929000000000000000e+03,6.115126384074704191e+01
3.930000000000000000e+03,6.174293609670173311e+01
3.931000000000000000e+03,6.235158922010201366e+01
3.932000000000000000e+03,6.296483580989458062e+01
3.933000000000000000e+03,6.355705076594329483e+01
3.934000000000000000e+03,6.413587809163421127e+01
3.935000000000000000e+03,6.475255592205529354e+01
3.936000000000000000e+03,6.537101140934827015e+01
3.937000000000000000e+03,6.586658752271640083e+01
3.938000000000000000e+03,6.644719772763724563e+01
3.939000000000000000e+03,6.710518347658599225e+01
3.940000000000000000e+03,6.776562688741087470e+01
3.941000000000000000e+03,6.833097901965456344e+01
3.942000000000000000e+03,6.897016211211916925e+01
3.943000000000000000e+03,6.954739372598206160e+01
3.944000000000000000e+03,7.013226694677702255e+01
3.945000000000000000e+03,7.077642522710257822e+01
3.946000000000000000e+03,7.146938830135154319e+01
3.947000000000000000e+03,7.216334496689580646e+01
3.948000000000000000e+03,7.285433302675301093e+01
3.949000000000000000e+03,7.350205686836557106e+01
3.950000000000000000e+03,7.416971422602378539e+01
3.951000000000000000e+03,7.468659989037246305e+01
3.952000000000000000e+03,7.521747922191130442e+01
3.953000000000000000e+03,7.594485045853215865e+01
3.954000000000000000e+03,7.662180254682462532e+01
3.955000000000000000e+03,7.731506807500390721e+01
3.956000000000000000e+03,7.798990985453106362e+01
3.957000000000000000e+03,7.863618477633377779e+01
3.958000000000000000e+03,7.926935606580703109e+01
3.959000000000000000e+03,7.982451480790524556e+01
3.960000000000000000e+03,8.035721609581985092e+01
3.961000000000000000e+03,8.091413107415539230e+01
3.962000000000000000e+03,8.147246044586769642e+01
3.963000000000000000e+03,8.197295420397642829e+01
3.964000000000000000e+03,8.244132256947830228e+01
3.965000000000000000e+03,8.283792361944865945e+01
3.966000000000000000e+03,8.331313674086366916e+01
3.967000000000000000e+03,8.365900720390486356e+01
3.968000000000000000e+03,8.404536963920752157e+01
3.969000000000000000e+03,8.418830615874206558e+01
3.970000000000000000e+03,8.420763641091447482e+01
3.971000000000000000e+03,8.419296721343222600e+01
3.972000000000000000e+03,8.412415488970898991e+01
3.973000000000000000e+03,8.403008169036388608e+01
3.974000000000000000e+03,8.389124531483643921e+01
3.975000000000000000e+03,8.369447947502408169e+01
3.976000000000000000e+03,8.345639023625055586e+01
3.977000000000000000e+03,8.316623185306082178e+01
3.978000000000000000e+03,8.289113073269645326e+01
3.979000000000000000e+03,8.262074541821235130e+01
3.980000000000000000e+03,8.231610668931186581e+01
3.981000000000000000e+03,8.198041013170852409e+01
3.982000000000000000e+03,8.152840534828806085e+01
3.983000000000000000e+03,8.110862991566436619e+01
3.984000000000000000e+03,8.066474159081660389e+01
3.985000000000000000e+03,8.022957275906678376e+01
3.986000000000000000e+03,7.975920025939242919e+01
3.987000000000000000e+03,7.919635884555439986e+01
3.988000000000000000e+03,7.861504619474330013e+01
3.989000000000000000e+03,7.807786574120589762e+01
3.990000000000000000e+03,7.751593317368742930e+01
3.991000000000000000e+03,7.695656629070094823e+01
3.992000000000000000e+03,7.638401326684234505e+01
3.993000000000000000e+03,7.576671422759955021e+01
3.994000000000000000e+03,7.519291684428992539e+01
3.995000000000000000e+03,7.452322356163116979e+01
3.996000000000000000e+03,7.385032613688790093e+01
3.997000000000000000e+03,7.372614127351081947e+01
3.998000000000000000e+03,7.208854236105359803e+01
3.999000000000000000e+03,7.147610634400989227e+01
4.000000000000000000e+03,7.085503033728893740e+01
4.001000000000000000e+03,7.024093766221007229e+01
4.002000000000000000e+03,6.957983106123650430e+01
4.003000000000000000e+03,6.890122358644946132e+01
4.004000000000000000e+03,6.820978646080887131e+01
4.005000000000000000e+03,6.750466917447813842e+01
4.006000000000000000e+03,6.681385501571480745e+01
4.007000000000000000e+03,6.623740895298820419e+01
4.008000000000000000e+03,6.566928329757905658e+01
4.009000000000000000e+03,6.504054003825049790e+01
4.010000000000000000e+03,6.436218479845634022e+01
4.011000000000000000e+03,6.368537895925791759e+01
4.012000000000000000e+03,6.301203957984628090e+01
4.013000000000000000e+03,6.241053011306769349e+01
4.014000000000000000e+03,6.180305005826035369e+01
4.015000000000000000e+03,6.118111273662773186e+01
4.016000000000000000e+03,6.056153089072648754e+01
4.017000000000000000e+03,5.988614502458131028e+01
4.018000000000000000e+03,5.923907943387596475e+01
4.019000000000000000e+03,5.865069233093752388e+01
4.020000000000000000e+03,5.806656778301721999e+01
4.021000000000000000e+03,5.749748867473883962e+01
4.022000000000000000e+03,5.688078471345117748e+01
4.023000000000000000e+03,5.629123311129846030e+01
4.024000000000000000e+03,5.570353258076252700e+01
4.025000000000000000e+03,5.514970990713725030e+01
4.026000000000000000e+03,5.457066089355149785e+01
4.027000000000000000e+03,5.395482396646800538e+01
4.028000000000000000e+03,5.334710310356631169e+01
4.029000000000000000e+03,5.278283871541073324e+01
4.030000000000000000e+03,5.223700410007244699e+01
4.031000000000000000e+03,5.167916280852581679e+01
4.032000000000000000e+03,5.112400113304504856e+01
4.033000000000000000e+03,5.056771976211119579e+01
4.034000000000000000e+03,5.005817135556784336e+01
4.035000000000000000e+03,4.952136926434131681e+01
4.036000000000000000e+03,4.898613136780500099e+01
4.037000000000000000e+03,4.842695743574513045e+01
4.038000000000000000e+03,4.785683967366471592e+01
4.039000000000000000e+03,4.732050072762459791e+01
4.040000000000000000e+03,4.678581934837470158e+01
4.041000000000000000e+03,4.623051861340013602e+01
4.042000000000000000e+03,4.573529956979280087e+01
4.043000000000000000e+03,4.518566570783325886e+01
4.044000000000000000e+03,4.463797187254662191e+01
4.045000000000000000e+03,4.413082055780334656e+01
4.046000000000000000e+03,4.361110131866781359e+01
4.047000000000000000e+03,4.312637691878575197e+01
4.048000000000000000e+03,4.263958331602349716e+01
4.049000000000000000e+03,4.213930205027680387e+01
4.050000000000000000e+03,4.164020921051662327e+01
4.051000000000000000e+03,4.113002968762924638e+01
4.052000000000000000e+03,4.062599107739347204e+01
4.053000000000000000e+03,4.015749769944653735e+01
4.054000000000000000e+03,3.967501719533831306e+01
4.055000000000000000e+03,3.920810663337069712e+01
4.056000000000000000e+03,3.874556041708540022e+01
4.057000000000000000e+03,3.832174271324073800e+01
4.058000000000000000e+03,3.790101666139283054e+01
4.059000000000000000e+03,3.746317552237864135e+01
4.060000000000000000e+03,3.702807496006357013e+01
4.061000000000000000e+03,3.659824981649834541e+01
4.062000000000000000e+03,3.615886542133863202e+01
4.063000000000000000e+03,3.572643318573320670e+01
4.064000000000000000e+03,3.530104950033392441e+01
4.065000000000000000e+03,3.487039244394145499e+01
4.066000000000000000e+03,3.445912385026922919e+01
4.067000000000000000e+03,3.405928631925095118e+01
4.068000000000000000e+03,3.366926126858157176e+01
4.069000000000000000e+03,3.326403011213417216e+01
4.070000000000000000e+03,3.289233922657106035e+01
4.071000000000000000e+03,3.253656368493714979e+01
4.072000000000000000e+03,3.219556773792842108e+01
4.073000000000000000e+03,3.186720433172423839e+01
4.074000000000000000e+03,3.153091835285201583e+01
4.075000000000000000e+03,3.125289148919953774e+01
4.076000000000000000e+03,3.099231088789527178e+01
4.077000000000000000e+03,3.070092349633869233e+01
4.078000000000000000e+03,3.044394475869999184e+01
4.079000000000000000e+03,3.019439117294247055e+01
4.080000000000000000e+03,2.996584556690117651e+01
4.081000000000000000e+03,2.978775325168035693e+01
4.082000000000000000e+03,2.961177563335265361e+01
4.083000000000000000e+03,2.945802802063814951e+01
4.084000000000000000e+03,2.932052784940571755e+01
4.085000000000000000e+03,2.922132313542716986e+01
4.086000000000000000e+03,2.912406680354816402e+01
4.087000000000000000e+03,2.906931047131032742e+01
4.088000000000000000e+03,2.903998566298277240e+01
4.089000000000000000e+03,2.900893654416984191e+01
4.090000000000000000e+03,2.900123134634898392e+01
4.091000000000000000e+03,2.900253230752253941e+01
4.092000000000000000e+03,2.902283182464059763e+01
4.093000000000000000e+03,2.905879241293407134e+01
4.094000000000000000e+03,2.912350489189697100e+01
4.095000000000000000e+03,2.920322926006712549e+01
4.096000000000000000e+03,2.930420945811373201e+01
4.097000000000000000e+03,2.943780597668576249e+01
4.098000000000000000e+03,2.957514168773743890e+01
4.099000000000000000e+03,2.975788091791265444e+01
4.100000000000000000e+03,2.995866547429522342e+01
4.101000000000000000e+03,3.014895439281917433e+01
4.102000000000000000e+03,3.035282265397176715e+01
4.103000000000000000e+03,3.058484674286438221e+01
4.104000000000000000e+03,3.083640635589193835e+01
4.105000000000000000e+03,3.111029955715915563e+01
4.106000000000000000e+03,3.139065303513039140e+01
4.107000000000000000e+03,3.170562795029574943e+01
4.108000000000000000e+03,3.203917231763804807e+01
4.109000000000000000e+03,3.237345120023289269e+01
4.110000000000000000e+03,3.273649127279403359e+01
4.111000000000000000e+03,3.307913445056499313e+01
4.112000000000000000e+03,3.343365571286670246e+01
4.113000000000000000e+03,3.381908815034091731e+01
4.114000000000000000e+03,3.412615308003829284e+01
4.115000000000000000e+03,3.456519095112103201e+01
4.116000000000000000e+03,3.501145164452395164e+01
4.117000000000000000e+03,3.543436211676026204e+01
4.118000000000000000e+03,3.588460219075008695e+01
4.119000000000000000e+03,3.628831924495170824e+01
4.120000000000000000e+03,3.670327926183318823e+01
4.121000000000000000e+03,3.720171646716962499e+01
